5.800681 33900
36.350334 46819
6.05621 37166
67.561253 12353
19.409353 53039
5.000539 18254
29.363692 29137
14.327097 19196
6.932508 23089
15.666062 15044
6.328011 18669
8.44389 98866
154.480641 18826
12.972646 92239
62.493098 1222
5.031715 14035
4.28446 85
4.712402 3998
3.778651 20775
6.128292 38609
14.839972 23618
20.534126 46873
41.664811 52115
9.54584 35488
4.313511 14067
43.733583 12139
16.004243 16657
7.667846 26398
5.06579 18134
4.15453 51925
69.102314 46628
4.739486 21467
6.597859 59083
98.636019 30492
6.246252 3242
6.265822 5309
4.439115 4548
79.011594 95070
5.651891 6797
5.879228 448
6.193193 15899
5.384828 5128
5.278354 23948
6.699993 6897
4.651523 18381
5.550262 13437
5.939501 32347
6.138927 2209
4.235116 243
11.260697 47346
174.389774 27055
4.088054 1014
56.290683 35591
5.146503 64579
4.389475 13450
49.979544 43598
5.590435 3024
4.637086 33479
9.81923 90084
25373.107552 16475
15.181356 86091
5.506221 1483
6.524019 16721
4.176859 5983
133.303269 36252
4.372891 24858
8.096631 48569
70.323618 9507
6.266226 2789
63.517127 22247
11.960585 47768
7.203924 4070
6.217532 2290
4.149011 1613
5.856821 4095
4.730187 13383
4.087296 139
55.39534 38783
14.423427 51925
6.518019 83404
4.478279 3669
7.032314 36921
7.458712 6015
6.170892 6402
68.749145 31664
8.769577 20990
694.454002 15577
39059.405682 22748
5.089936 4892
5.89001 18366
5.579653 7430
4.666058 3787
5.984715 17729
4.395771 20775
4.958356 41957
5.679689 24591
179.707719 5028
138.922145 17746
6.377523 34662
15.357486 51615
102.000431 17288
111.367837 5060
45.953327 51200
6.958683 46258
67.371973 81903
7.954285 51997
96.920446 85672
4.372516 4921
5.763602 9309
561.452449 16495
10.576567 51709
6.113843 223
9.339201 5645
6.119697 9833
4.756579 5685
35.013917 42917
4.08404 17873
4.895294 42394
5.502027 75670
11.634322 18913
5.887321 15532
194.200503 45792
161.167945 5710
13.721845 53709
6.001134 54686
4.761154 15871
5.562103 46405
4.356796 3117
5.579816 908
10.497501 33468
50.042153 4108
5.129179 18365
6.140417 56683
22.67883 60562
6.490224 5777
6.193028 41166
5.422824 5876
6.653863 13703
5.7243 658
6.118844 38426
17.160232 32250
61.703813 5800
4.278988 42903
6.20752 3143
6.093922 14922
5.035023 20774
47.332309 13889
17.831158 48732
5.915081 21064
6.506371 21902
5.553339 4971
6.83868 38639
5.283336 61367
5.398289 21732
75.274622 29778
4.17463 1126
4.36621 15913
34.67437 15639
5.060009 8847
4.677754 46888
119.249836 53421
17.773466 81426
68.482345 34065
10.848725 40592
8.303589 17487
3.964362 4143
6.204157 6100
26.376497 28479
11.752916 36850
5.982435 15665
13.428755 62927
5.176772 2848
28.372205 16479
40.131266 16788
35.090673 99531
6.509404 27389
45.332123 15247
5.696177 14808
51.15142 50940
6.056773 19174
47.116322 62952
64.830593 17561
20.129977 16274
5.587009 3737
4.859146 43721
4.644475 13470
7.282059 5852
4.955406 1685
4.576071 365
6.072336 49481
5.345974 14590
8.365091 4520
6.753687 14937
61.865656 20025
10.749455 27587
4.386834 969
5.103546 7860
6.694038 3515
5.922789 44343
4.767151 5759
5.727358 17689
5.209058 3669
4.353756 375
6.006304 4054
5.185722 13835
7.124639 1529
15.38912 28166
41.244942 36336
