4.452958 32810
3.914795 29680
5.934585 2919
4.055664 32075
4.083457 22649
5.222775 14730
4.261513 27818
45.17205 46802
7.065519 76821
4.520546 31979
4.690734 61603
4.917885 43367
4.381421 24050
6.258125 1578
3.898265 7063
9.561126 36316
10.940092 29434
5.533355 89077
5.542226 18974
4.192305 17912
3.927982 6407
4.263387 18245
5.588152 42676
4.986409 16973
3.859719 30761
5.254524 26411
31.6852 17108
4.419523 6227
4.147942 34339
5.862919 38233
3.923999 705
4.623352 28376
3.85588 4274
4.143563 13728
5.976554 638
4.633972 50873
3.676431 29075
6.721334 47142
3.993489 5154
4.244635 15935
6.050382 22772
12.626602 31806
4.276188 52587
32.739489 100328
6.495538 15435
3.957874 1080
4.456253 5970
4.320058 30064
4.25353 2092
4.011885 34705
4.325574 17045
4.130338 3829
21.434551 5433
4.315217 623
3.772543 19531
3.890277 23518
3.57529 1671
5.767879 84661
4.323303 13749
13.314826 42285
4.792989 19012
5.754156 4800
4.394232 13487
5.288086 100353
3.964743 31198
4.198132 37720
4.410165 16229
5.926474 6105
5.043631 63424
4.868756 46080
3.838829 3424
3.792882 13697
4.628799 62130
5.652947 45592
4.017276 2313
9.944473 51301
5.611639 19882
5.830426 8261
4.192793 2531
4.263025 34806
4.178937 21833
4.782091 4770
6.1392 2545
4.292613 4877
4.176525 16847
49.385109 26487
4.347372 28274
6.369888 95662
4.279141 28345
3.637725 1228
5.494415 15708
3.816556 3787
7.244298 78161
4.198715 6182
4.075717 713
5.737169 47585
3.956811 4142
3.678917 527
6.081027 13439
5.668775 6421
9.00143 7321
5.578683 36131
4.081995 8017
4.641145 26004
8.166668 12397
4.681533 40537
3.8566 18232
7.256431 51590
4.698507 77854
20.618359 2449
3.804861 10053
6.406725 98060
17.901429 52975
4.765097 48248
3.83914 7733
5.760025 31877
5.731252 6047
4.050945 3500
4.265356 42136
5.799282 9394
5.787019 37417
4.407858 32261
4.632171 22675
4.391624 21217
8.843451 46982
5.867225 16706
5.562099 7660
4.108733 12721
5.355434 4244
4.208756 3778
4.337157 18812
4.010533 17582
3.920219 2899
3.898589 3954
6.016329 92486
4.141799 4072
3.866978 4069
4.194716 18939
6.898256 82945
4.524581 15942
3.987652 1157
6.326502 9375
14.467556 3128
4.078846 5128
5.287922 44425
5.893004 26642
4.034602 10804
3.661004 2911
3.763418 14288
4.602095 57347
4.483703 65363
5.816706 684
4.636861 1303
3.884157 1081
4.123933 4417
3.714242 21776
4.90634 33288
5.756305 38067
3.988856 47748
5.559951 17864
4.523514 63913
3.942858 1030
4.105963 50752
5.128023 16127
4.071538 4688
3.974567 16562
14.865848 75864
6.025177 54120
4.546253 52092
4.361812 10527
4.149966 16738
6.139204 50537
4.410064 46840
20.830797 48534
5.846095 20931
3.994463 14509
7.750774 69630
3.902815 51240
6.403792 94616
5.754444 17560
4.164007 19275
5.079838 4407
4.163663 9347
3.762908 405
18.228575 16019
3.936375 121
8.157212 43764
5.517857 2685
15.877245 41806
4.503068 40555
5.415441 56156
4.02315 2652
4.478687 14283
6.351645 2283
4.462623 13709
4.781772 20766
4.246602 53326
6.890593 9425
4.230614 4698
5.403486 10374
6.713631 34591
4.276961 5132
13.193523 15961
3.660912 25840
4.021873 14194
5.879243 32757
5.397208 54206
5.959533 46779
4.131372 1251
10.735605 41953
6.454913 22592
4.2296 25499
5.577808 6838
5.169224 66963
29.610844 68667
3.745127 2127
3.932979 16008
4.6861 20776
4.877835 2303
5.919778 29150
16.177673 50643
5.74626 40954
3.779299 3576
3.998843 19662
7.137092 17960
