3.614327 3566
3.642552 2187
3.678973 1357
7.907509 35235
3.85546 4153
3.627168 8432
3.76474 23844
25.11972 39638
3.942723 16891
3.801385 15601
5.189292 7904
4.171188 55201
7.550086 54096
4.991134 1729
7.945261 19046
7.268182 30108
3.939658 27619
4.291276 1746
3.708891 25345
46.040403 11952
5.404483 2951
3.838964 14196
3.793142 3509
3.813465 2671
9.994818 31865
35.342894 59345
5.279192 3908
3.792634 35606
3.692873 17290
3.975262 58800
8.083468 19912
5.317517 3347
4.801332 12841
6.788127 40442
3.957978 3597
5.460656 30825
5.492135 99649
3.639187 1631
3.654701 49899
13.026835 54018
4.536205 1865
6.274089 29914
3.487181 15089
3.661769 15119
7.945153 86346
4.526416 14882
5.758467 75771
5.390452 4227
3.750384 8146
3.781455 45664
4.570721 18777
3.709206 5935
7.520906 35718
6.22073 29663
3.800524 2748
42.427964 26225
4.149873 6382
30.493247 63672
4.484735 28095
3.933215 2385
3.915604 31843
19.243575 47698
3.965914 14058
7.683059 52716
21.574545 29910
3.668301 4036
3.492165 1011
3.663581 8865
9.25706 36688
5.380273 97983
3.920548 21281
5.37704 403
3.87066 29639
3.582064 17300
3.740669 48836
3.935163 44844
42.623805 57648
4.209835 18439
6.824744 35728
5.239126 14744
4.356881 3399
3.856874 18607
4.114596 16340
8.743735 30888
3.79605 4149
4.593343 635
3.755232 3556
4.978553 78660
5.085017 51280
4.102183 34506
6.61711 39051
3.657381 3211
3.515424 208
3.478327 20393
3.902353 237
3.784417 2967
5.186037 12138
3.606669 15466
14.087462 45111
3.656296 29114
20.369755 10419
3.560081 4742
3.885121 52145
9.355544 4453
3.779212 10004
8.13222 5704
3.68257 13969
10.071245 38456
4.242702 29382
6.596126 30962
9.866448 95960
20.62566 60577
6.161779 24074
6.413959 34323
5.285072 39712
3.826993 2444
3.700173 23668
24.539953 22770
3.721502 2395
4.315409 3504
5.579892 10155
4.236962 40117
5.302991 2599
3.526039 137
10.735505 20741
5.325656 29900
3.715235 4051
5.525006 11571
4.375882 1005
7.028688 44500
3.622471 18806
12.255486 12289
5.220128 5221
4.498055 19771
5.240696 533
8.370187 7307
8.39852 35617
6.098621 18294
4.972057 33584
10.221962 25349
5.614874 37044
4.523534 24727
4.053967 17890
4.712968 17395
3.768399 4562
9.902539 18361
3.635288 3844
4.635548 51494
3.696891 8649
4.194664 3544
3.752745 3986
3.841862 7692
5.101581 19321
3.562168 1868
10.669134 68610
5.33689 5441
3.528237 816
3.747055 934
19.915104 18182
12.091154 11928
4.110415 12196
5.493577 2791
3.567376 8166
3.607729 13879
4.365496 30099
4.140796 20170
6.476076 72430
8.64711 17808
8.66531 11452
5.955256 77621
4.145812 28934
5.645981 21
3.707388 5791
7.529247 77243
36.583418 67989
3.653541 22184
3.598365 4874
4.417402 58183
3.557569 1827
4.162319 14975
3.778896 4784
5.441097 3945
3.72577 5671
3.719631 2285
3.925855 19445
3.476578 19881
5.538056 27766
42.090665 67472
11.617844 44457
5.819965 19023
42.321158 53791
5.394418 2303
9.310828 34457
3.737035 9146
3.632267 19351
16.868306 47345
5.99254 79081
6.00209 79821
4.508447 49873
9.240451 16681
4.065675 37505
5.190841 17754
4.653399 25494
3.790691 5545
11.465256 38239
5.965125 4739
4.816399 88437
3.942415 15372
8.002429 50507
3.878812 4619
3.521296 26119
4.507449 44227
4.422259 10956
12.613442 42174
4.760857 45693
8.941158 19365
4.361711 49906
43.319503 95793
3.757783 4057
3.572859 14918
4.073321 36529
3.633742 15454
3.639528 2918
5.372039 4256
3.84239 5429
3.707848 5865
3.983877 1482
4.684057 45009
5.450872 920
11.156407 46207
3.821279 1429
5.428431 26694
5.452413 5962
5.322611 19317
4.86361 92636
5.502237 10997
4.530551 2148
12.094652 43789
3.922077 6346
4.782483 2335
4.313199 23017
6.709389 18269
44.75769 8487
3.591791 4637
3.588717 928
3.660149 895
3.50355 5816
5.170978 14741
4.055317 25034
3.569577 4944
5.16986 2259
11.235227 31738
3.810062 7969
3.706011 5487
3.480087 388
6.280434 29841
4.584183 20429
3.635453 3219
12.608883 83592
3.514114 3101
3.638802 14953
5.389378 51005
3.886117 3845
3.723706 29105
15.939426 30004
5.732024 13478
11.318681 23540
55.476767 20161
41.962215 101462
8.973098 30646
3.868733 7775
10.657483 8682
3.609207 14755
4.114523 40120
7.924348 21958
4.426667 41104
3.757813 44420
3.711238 21954
3.462178 17488
5.44225 963
3.796173 16927
4.41841 15433
5.329434 49715
3.689245 14095
3.672525 3137
3.836601 1173
12.160938 4888
4.24338 11438
3.926906 11276
4.241641 41269
11.561774 19412
5.21888 48105
3.584686 9432
5.188861 15820
3.544576 6021
3.961237 19567
5.214209 44175
5.566762 99172
7.980428 47320
3.834732 14250
3.901432 3157
3.734636 7758
4.097337 40126
5.410122 17953
3.666372 3263
3.861156 2628
6.129295 5783
26.387841 21321
5.943046 93835
11.953433 46474
4.204426 32418
3.786995 20579
3.750671 3563
5.126742 16773
15.316259 49501
12.382672 39559
5.499763 85424
3.660672 23633
3.667278 14772
13.730459 15178
11.819976 37566
5.461431 38817
4.603042 60768
3.414704 18733
3.838259 49128
4.049265 13945
3.977585 31780
3.513054 9929
4.344866 325
3.686973 986
3.718263 15202
4.537163 49246
9.692082 951
5.069699 36360
4.062402 37775
3.833236 2136
3.734011 5489
5.467721 1242
3.742928 13413
4.055709 4145
3.505976 17167
3.649211 5453
5.338076 58
8.769142 28177
3.649673 1361
27.256678 16017
4.862849 45531
3.744682 1471
4.245814 57620
45.04517 66816
14.705116 89496
8.202611 59377
4.991996 16024
5.508489 42234
4.469382 52860
3.588793 852
5.482549 29905
3.639831 689
4.088252 43
5.432396 7500
3.852537 4181
4.659045 64292
5.259534 3803
4.152557 3577
3.987069 30019
4.011158 1904
4.405246 8473
5.190229 13556
6.446867 35064
5.215635 1677
5.12572 5751
4.539447 38211
4.435361 1277
3.85765 13315
8.852236 38697
5.83785 14960
3.696592 6916
3.899954 1838
3.768381 251
3.948858 1133
5.478267 10172
3.888406 14734
3.72879 5375
5.550737 1844
3.87034 20587
3.474848 27705
11.376844 17777
13.782154 47593
5.169532 51587
5.296834 13367
4.874564 40948
5.136377 1595
16.512702 15464
6.697546 48446
16.444122 31092
16.630169 36430
5.180909 26521
4.121222 56612
8.764851 17169
8.149986 44773
3.827067 39625
3.636434 3287
22.214375 35830
5.60577 29156
16.332355 18354
15.813801 48785
3.642089 16112
3.53728 22226
3.815413 1032
5.039537 4590
8.24888 31383
5.029224 11880
5.46375 13764
7.953532 48896
4.051943 3919
3.761765 527
3.548913 4444
3.644697 32985
4.444394 28973
3.646808 5635
5.278297 308
3.968155 16091
7.553085 15952
15.001591 47545
4.097901 16693
4.072955 6794
3.630703 1763
3.881583 13033
3.533413 2190
5.314269 1952
3.644205 11566
12.511277 82009
5.456227 4754
3.608475 12362
4.472276 38317
3.609836 391
3.736802 1731
28.631375 67897
4.107682 26154
15.669935 48735
23.672934 53297
8.24187 48696
19.208924 43190
5.096328 70318
3.738091 14752
3.517324 1645
5.143373 22376
4.274306 5824
5.381567 41130
4.831782 87887
5.304375 26752
3.722882 12297
3.680525 22507
5.271339 53432
5.28116 6142
3.904957 34616
3.501756 385
4.083938 37811
5.101904 21252
6.606711 51615
8.013034 41801
3.609165 5211
5.068581 36802
4.649847 53108
3.99526 16610
3.652344 38690
3.820081 3362
41.239333 31408
8.860669 18873
3.899236 14811
8.800977 18185
3.702231 1729
5.376111 3913
13.434591 45615
3.837057 13370
5.708083 3332
8.548297 54015
54.266975 47493
3.721175 4756
4.974273 755
46.017281 42114
3.906179 49188
9.200748 16435
5.40878 32231
4.067262 48193
3.962607 2444
17.474161 74297
16.37187 18535
5.224725 16189
6.082189 14366
4.006878 35119
3.670926 3460
4.888603 18548
47.665224 16784
5.379908 30211
4.284374 57086
5.386553 16516
21.150053 27347
5.650282 14166
12.378652 33884
3.702599 18232
3.698443 4376
11.141778 63220
3.675182 3949
7.578056 53908
17.679775 40136
53.626912 50913
4.425744 11255
3.739582 1085
3.60252 19574
6.064094 84126
3.564498 3857
4.579081 1449
3.878716 4297
7.294944 35556
7.262026 20939
5.162234 15766
3.932943 40524
3.804629 15803
4.316196 47490
3.746583 1889
6.547528 3869
3.567155 17800
7.906818 93545
4.34378 49100
5.176351 8951
3.708249 3576
4.389598 5513
14.379563 6051
6.106113 86094
3.911634 33120
6.136422 19124
23.254246 92133
5.572222 20623
24.652528 27109
8.208176 46971
3.508601 9831
5.125278 29598
4.544182 29422
3.447478 3099
4.551806 49125
28.375549 22962
11.032247 16390
3.790209 6197
4.048747 36169
4.262314 67509
3.776427 2774
5.753323 11143
6.636844 93904
3.548317 6761
9.268028 77584
4.899199 29347
3.839462 6061
4.79777 73011
3.847102 31554
