5.568559 46170
41.500725 16701
3.907007 5270
4.195062 10997
18.741654 21810
4.81426 867
10.937115 38246
5.413593 593
8.267901 1409
5.448304 2929
4.253078 28278
3.832276 10402
4.450697 21733
11.617429 46780
43.925375 77981
4.538382 2118
10.910601 27395
3.926017 8644
13.563327 22427
6.097999 33827
4.298696 42556
47.321402 40003
4.211106 33529
3.707439 5007
5.590432 18171
4.500979 14277
4.323554 51383
9.089133 5805
21.596302 52145
10.115789 33319
3.678795 1050
3.702434 2142
4.012374 34109
10.026553 22935
6.421474 4273
5.515737 1509
3.906393 21295
4.025369 2998
5.488544 14874
4.182044 41726
5.051629 43886
3.729447 448
3.919274 4247
5.341548 21687
24.12583 20323
5.351972 60107
3.53964 26205
5.691034 10662
5.640156 6735
3.899141 6288
3.851998 6108
3.893133 2932
46.56094 32749
3.743797 2495
4.691507 19211
3.804695 38299
3.552532 329
13.043002 47385
6.933913 4824
5.409498 2572
3.893826 8556
5.554676 7038
5.171112 16970
5.478704 562
3.787673 5725
10.532798 16091
5.385707 36888
3.906146 18496
3.906984 1570
5.292703 1632
3.622947 5135
4.777172 43995
4.613748 52314
3.875673 14295
8.10188 12557
3.942791 4108
4.00184 35770
3.787105 4043
4.688476 1361
7.010829 19300
3.848809 6047
14.247289 21826
3.901628 35986
14.859195 16358
4.257253 2506
21.415223 16004
3.852713 6083
3.966724 3125
5.561782 16917
11.846219 18953
4.264235 51521
4.708307 41384
4.400937 45877
4.150638 10301
4.184319 14442
9.159756 28566
5.582185 27398
5.471633 5579
21.297801 29415
6.284599 10689
5.620744 17780
3.946448 17111
4.005122 48590
3.996273 30862
52.767362 10478
12.286304 52091
3.762003 16240
49.163067 38124
4.384618 14326
6.096399 19199
10.561733 23856
3.793825 1450
10.853514 42867
4.176696 11484
27.449934 5531
8.028941 31166
8.432817 22331
8.459597 35645
4.381697 57738
20.942526 33437
7.485395 26475
7.437249 93912
5.306816 40427
6.399642 17183
11.077282 20862
5.448832 4386
6.254666 74760
4.046655 3520
4.22236 3704
5.421558 52851
3.890099 6487
4.647212 40088
3.593349 5973
11.272232 34850
4.571705 4275
5.64948 7029
5.100337 72948
5.880881 5295
7.851736 82647
37.272948 60118
5.379809 1175
3.709419 5482
6.159342 47248
43.433904 13000
10.798432 26026
31687.931521 35715
4.639793 39082
5.677634 4374
9.005158 18821
5.554314 14008
5.504005 27937
14.33949 17092
6.308939 82282
5.270528 1261
3.980011 29698
5.031874 24118
51.821907 75698
4.070129 19130
3.735695 32776
3.944698 14825
4.692945 21574
5.568692 4393
4.312687 6016
3.625029 3121
8.064818 24826
5.442254 13652
4.374294 2527
3.885453 4104
9.586184 51863
4.7915 68222
6.223176 78626
5.692056 2946
4.225965 15067
27.760842 77448
5.007268 52009
3.967769 6117
8.369258 33014
3.94724 396
3.726672 14592
4.185328 13840
5.634114 32173
4.099304 4345
13.886809 22459
7.041121 5585
4.449424 37145
4.091579 393
5.251908 1180
5.172549 4264
4.713559 9601
4.468404 12447
5.029253 1080
11.419642 87266
4.432289 35465
11.370581 52090
3.901653 25794
6.228022 53969
4.214828 10914
4.466012 36756
4.128033 9399
6.895892 33659
8.487032 5458
3.766334 3729
3.803862 16074
5.594277 31159
3.541152 18931
5.655991 42039
4.513061 3168
4.434389 17145
4.506374 48283
3.858911 30467
5.573815 2760
8.758026 89579
6.154142 79595
3.982929 46514
8.238875 21275
4.036353 27567
4.789049 26828
4.693121 15233
4.280459 4917
5.727353 1015
53.236605 34453
4.20899 6103
17.410287 30041
5.461969 11798
8.778818 19753
6.353201 8967
5.098288 25909
46.254531 17421
4.023756 5201
5.542196 77586
9.383702 63882
5.040313 51248
49.349197 18288
4.320892 26970
4.885108 35913
4.02934 27334
4.169425 8390
4.534565 51534
