435.650805 13333
4.058812 3661
7.372413 17289
60.191601 75979
14.355355 80527
4.649162 14293
12.942888 5310
5.801762 13631
7.655267 5951
96.51616 41640
7.572882 5694
4.492291 35323
102.893168 14249
9.223388 21322
55.548754 79368
7.091285 37722
6.19208 4814
10.334877 74672
8.298921 99239
9.251414 4307
5.979035 5078
5.081273 1313
90.594743 18650
10.593748 44937
6.581287 6638
5.364498 17382
6.450174 15756
265.807155 81403
14.96297 51911
12.239842 42712
9.711103 41483
8.1553 41780
6.549768 45714
4.31254 4590
51.432613 3346
6.270902 15031
5.204905 12089
10.043171 3450
8.785034 3384
6.277899 17864
131.921648 2778
6.847029 2912
6.562376 2059
5.942234 18690
12.240125 33289
8.092348 4730
4.351081 18790
47.514053 61915
110.881131 13609
9.858956 28523
4.432373 6062
15.059262 100026
5.127808 52808
7.501334 3430
54.92412 58840
5.951339 18401
7.653796 38643
7.234176 2778
4.434882 802
8.008593 91200
6.870098 911
12.949996 51944
260.69815 4433
4.304383 31540
4.268046 6458
4.534167 15268
12.118506 24458
11.159816 50236
12.742269 99570
4.908943 36359
6.38122 2858
5.761451 49925
6.417841 15031
8.166811 17944
8.084183 65533
34.690203 47167
6.855881 89932
4.523331 4776
11.706947 47071
10.463431 41288
6.203027 1724
6.637016 15456
4.400916 14847
4.22161 11679
532.923554 98265
6.467553 39125
315.034157 96704
6.738987 47956
7.932003 1635
18.991503 49353
5.571677 8802
7.230519 86478
6.978101 2091
96.787904 20613
6.398306 4050
7.696745 18666
6.785448 78462
5.456134 19146
12.70156 35253
11.355127 47691
22.310158 85496
7.413717 4140
5.986991 34757
5.702472 28463
6.434455 972
6.541469 35651
8.286295 47461
5.944026 19380
4.394588 21699
11.302536 3779
7.69746 58244
6.668845 4809
7.308497 100949
9.533847 18349
169.076484 39562
232.172986 263
6.643896 49480
153.48712 62264
6.497415 802
10.035997 14528
5.830013 9691
5.108267 27299
9.528723 5656
5.203851 1777
6.04017 5416
59.418556 49610
8.999895 44746
4.493982 1327
8.279274 4628
6.135259 1603
6.548704 17255
131.183803 2402
8.210812 28250
4.461277 17309
10.496073 4643
6.880401 50040
37.070589 23751
5.170716 3226
7.240729 40215
9.792106 40513
279.732799 2065
30.17773 84829
18.04475 54937
133.963438 43267
5.819237 6049
4.424403 8032
10.661018 50502
5.934054 4535
6.572728 4350
10.391447 5772
7.310482 5638
16.469366 49797
6.791755 904
4.94772 4003
9.129613 48258
6.244842 5807
6.87734 41912
4.281219 4607
53.774419 16126
7.340502 96569
61.9682 58104
6.086749 1558
9.595387 36957
5.966819 13913
5.725409 47733
4.439247 4043
3.988515 25004
4.82313 26957
48.501089 26900
149.54063 13945
32394.674221 8290
77.797035 55435
6.296729 2689
78.171863 18005
19.572477 13001
163.481695 41795
7.065275 16233
8.100885 41857
4.487955 14432
4.194649 19936
4.047339 555
24.794942 45571
71.906797 1594
6.413842 18322
6.814866 22692
35.734779 17981
7.090247 23331
4.429694 4501
4.911245 20784
60.782126 20884
5.776114 9192
6.610168 1075
5.952268 13376
192.4073 9952
34.888508 39778
7.120514 20121
56.327938 13479
8.753438 23376
4.205746 3370
6.322795 4279
11.264807 20425
9.358038 26679
5.00964 34993
7.618736 41697
49.987945 17645
55.580803 3180
7.948367 16110
30.847113 33199
107.399943 1999
140.86645 2922
4.577183 18067
133.96719 10400
5.002803 19756
4.033531 40716
5.993902 4506
48.895388 50410
7.298189 51931
6.541232 15879
6.027926 26500
6.969236 31990
4.095445 14673
12.49977 48790
6.590021 5723
4.937089 17158
